race_id,pool,combo,odds
20230625_3_7,연승식,4,1.9
20230625_3_7,연승식,7,3.8
20230625_3_7,단승식,4,4.9
20230625_3_7,쌍승식,4-7,68.6
20230625_3_7,복승식,4-7,45.2
20230625_3_7,복연승식,1-4,8
20230625_3_7,복연승식,1-7,13.5
20230625_3_7,복연승식,4-7,14.7
20230625_3_7,삼복승식,1-4-7,92.4
20230625_3_7,삼쌍승식,4-7-1,441
20230630_3_1,단승식,3,1.1
20230630_3_1,연승식,3,1.1
20230630_3_1,연승식,4,2.7
20230630_3_1,연승식,6,1.5
20230630_3_1,복연승식,3-4,3
20230630_3_1,복연승식,3-6,1.6
20230630_3_1,복연승식,4-6,8.3
20230630_3_1,복승식,3-6,2.4
20230630_3_1,쌍승식,3-6,3
20230630_3_1,삼복승식,3-4-6,9.4
20230630_3_1,삼쌍승식,3-6-4,18.3
20230630_3_2,단승식,7,7
20230630_3_2,연승식,6,10.7
20230630_3_2,연승식,7,1.7
20230630_3_2,연승식,9,1.1
20230630_3_2,복연승식,6-7,45.2
20230630_3_2,복연승식,6-9,18.7
20230630_3_2,복연승식,7-9,3.5
20230630_3_2,복승식,7-9,5.9
20230630_3_2,쌍승식,7-9,13.8
20230630_3_2,삼복승식,6-7-9,96.4
20230630_3_2,삼쌍승식,7-9-6,585.6
20230630_3_3,단승식,4,16
20230630_3_3,연승식,4,3.8
20230630_3_3,연승식,5,1.8
20230630_3_3,연승식,9,2
20230630_3_3,복연승식,4-5,10.5
20230630_3_3,복연승식,4-9,7.9
20230630_3_3,복연승식,5-9,3.9
20230630_3_3,복승식,4-9,26.9
20230630_3_3,쌍승식,4-9,68
20230630_3_3,삼복승식,4-5-9,40.6
20230630_3_3,삼쌍승식,4-9-5,435.2
20230630_3_4,단승식,10,23.7
20230630_3_4,연승식,6,3.2
20230630_3_4,연승식,9,2
20230630_3_4,연승식,10,4.5
20230630_3_4,복연승식,6-9,8.1
20230630_3_4,복연승식,6-10,25.2
20230630_3_4,복연승식,9-10,21
20230630_3_4,복승식,6-10,118
20230630_3_4,쌍승식,10-6,231.3
20230630_3_4,삼복승식,6-9-10,179
20230630_3_4,삼쌍승식,10-6-9,1309
20230630_3_5,단승식,11,5.4
20230630_3_5,연승식,6,1.8
20230630_3_5,연승식,8,4.5
20230630_3_5,연승식,11,2.2
20230630_3_5,복연승식,6-8,8.8
20230630_3_5,복연승식,6-11,4
20230630_3_5,복연승식,8-11,9.5
20230630_3_5,복승식,8-11,37.9
20230630_3_5,쌍승식,11-8,88.4
20230630_3_5,삼복승식,6-8-11,56
20230630_3_5,삼쌍승식,11-8-6,575
20230630_3_6,단승식,5,5.5
20230630_3_6,연승식,4,4
20230630_3_6,연승식,5,1.5
20230630_3_6,연승식,9,1.4
20230630_3_6,복연승식,4-5,9.6
20230630_3_6,복연승식,4-9,6.8
20230630_3_6,복연승식,5-9,2.2
20230630_3_6,복승식,5-9,3.5
20230630_3_6,쌍승식,5-9,10.3
20230630_3_6,삼복승식,4-5-9,18.6
20230630_3_6,삼쌍승식,5-9-4,84.1
20230630_3_7,단승식,11,19.4
20230630_3_7,연승식,7,7
20230630_3_7,연승식,9,1.4
20230630_3_7,연승식,11,5.8
20230630_3_7,복연승식,7-9,11.1
20230630_3_7,복연승식,7-11,25.8
20230630_3_7,복연승식,9-11,10.7
20230630_3_7,복승식,9-11,26.8
20230630_3_7,쌍승식,11-9,91.5
20230630_3_7,삼복승식,7-9-11,99.1
20230630_3_7,삼쌍승식,11-9-7,1081.3
20230707_3_1,연승식,1,3.5
20230707_3_1,연승식,4,4.9
20230707_3_1,연승식,7,3.5
20230707_3_1,단승식,7,18.6
20230707_3_1,복연승식,1-4,33.3
20230707_3_1,복연승식,1-7,34.6
20230707_3_1,복연승식,4-7,32
20230707_3_1,쌍승식,7-1,202.7
20230707_3_1,복승식,1-7,131.5
20230707_3_1,삼복승식,1-4-7,534.6
20230707_3_1,삼쌍승식,7-1-4,2446.1
20230707_3_2,단승식,9,16.6
20230707_3_2,연승식,5,1.2
20230707_3_2,연승식,9,3.3
20230707_3_2,연승식,10,1.5
20230707_3_2,복연승식,5-9,5
20230707_3_2,복연승식,5-10,1.8
20230707_3_2,복연승식,9-10,9.5
20230707_3_2,쌍승식,9-10,95
20230707_3_2,복승식,9-10,26.8
20230707_3_2,삼복승식,5-9-10,15
20230707_3_2,삼쌍승식,9-10-5,284.4
20230707_3_3,단승식,4,2.5
20230707_3_3,연승식,10,2.3
20230707_3_3,연승식,2,2.6
20230707_3_3,연승식,4,1.7
20230707_3_3,복연승식,2-4,5
20230707_3_3,복연승식,2-10,14.7
20230707_3_3,복연승식,4-10,5.2
20230707_3_3,복승식,2-4,14.3
20230707_3_3,쌍승식,4-2,19.5
20230707_3_3,삼복승식,2-4-10,40.5
20230707_3_3,삼쌍승식,4-2-10,136.4
20230707_3_4,단승식,11,8.8
20230707_3_4,연승식,5,2.5
20230707_3_4,연승식,7,1.5
20230707_3_4,연승식,11,1.9
20230707_3_4,복승식,5-11,31.9
20230707_3_4,쌍승식,11-5,72.2
20230707_3_4,복연승식,5-7,4.7
20230707_3_4,복연승식,5-11,8.8
20230707_3_4,복연승식,7-11,2.8
20230707_3_4,삼복승식,5-7-11,18.4
20230707_3_4,삼쌍승식,11-5-7,272.6
20230707_3_5,단승식,11,13.8
20230707_3_5,연승식,5,11.1
20230707_3_5,연승식,10,12.4
20230707_3_5,연승식,11,3.7
20230707_3_5,복승식,5-11,262.9
20230707_3_5,쌍승식,11-5,424.5
20230707_3_5,복연승식,5-10,86.4
20230707_3_5,복연승식,5-11,57.4
20230707_3_5,복연승식,10-11,49
20230707_3_5,삼복승식,5-10-11,1415.1
20230707_3_5,삼쌍승식,11-5-10,9767.3
20230707_3_6,연승식,5,3
20230707_3_6,연승식,7,3.3
20230707_3_6,연승식,9,1.2
20230707_3_6,단승식,9,2.4
20230707_3_6,복승식,5-9,12
20230707_3_6,쌍승식,9-5,17.2
20230707_3_6,복연승식,5-7,13.6
20230707_3_6,복연승식,5-9,5.3
20230707_3_6,복연승식,7-9,4.8
20230707_3_6,삼복승식,5-7-9,37.6
20230707_3_6,삼쌍승식,9-5-7,147.1
20230707_3_7,연승식,1,8.3
20230707_3_7,연승식,2,3
20230707_3_7,연승식,4,2.6
20230707_3_7,단승식,4,10.8
20230707_3_7,복승식,2-4,47.8
20230707_3_7,쌍승식,4-2,98
20230707_3_7,복연승식,1-2,47.2
20230707_3_7,복연승식,1-4,62
20230707_3_7,복연승식,2-4,11.2
20230707_3_7,삼복승식,1-2-4,523.7
20230707_3_7,삼쌍승식,4-2-1,2611.9
20230721_2_1,단승식,1,6.4
20230721_2_1,연승식,1,1.3
20230721_2_1,연승식,3,12.9
20230721_2_1,연승식,9,1.1
20230721_2_1,쌍승식,1-9,13.5
20230721_2_1,복연승식,1-3,37.7
20230721_2_1,복연승식,1-9,1.5
20230721_2_1,복연승식,3-9,27.6
20230721_2_1,복승식,1-9,4.2
20230721_2_1,삼복승식,1-3-9,83.3
20230721_2_1,삼쌍승식,1-9-3,510.8
20230721_2_2,단승식,3,34.5
20230721_2_2,연승식,3,3.4
20230721_2_2,연승식,7,2.1
20230721_2_2,연승식,9,1.1
20230721_2_2,쌍승식,3-9,83.2
20230721_2_2,복연승식,3-7,25.6
20230721_2_2,복연승식,3-9,5
20230721_2_2,복연승식,7-9,3.7
20230721_2_2,복승식,3-9,14.8
20230721_2_2,삼복승식,3-7-9,39.6
20230721_2_2,삼쌍승식,3-9-7,603.3
20230721_2_3,단승식,5,3.6
20230721_2_3,연승식,5,1.5
20230721_2_3,연승식,8,1.1
20230721_2_3,연승식,9,2.5
20230721_2_3,쌍승식,5-8,7.9
20230721_2_3,복연승식,5-8,1.9
20230721_2_3,복연승식,5-9,4.5
20230721_2_3,복연승식,8-9,3.1
20230721_2_3,복승식,5-8,3.2
20230721_2_3,삼복승식,5-8-9,7.9
20230721_2_3,삼쌍승식,5-8-9,33
20230721_2_4,단승식,5,4.6
20230721_2_4,연승식,1,7.1
20230721_2_4,연승식,2,1.8
20230721_2_4,연승식,5,1.6
20230721_2_4,쌍승식,5-2,14.1
20230721_2_4,복연승식,1-2,19.7
20230721_2_4,복연승식,1-5,28.7
20230721_2_4,복연승식,2-5,2.7
20230721_2_4,복승식,2-5,6.8
20230721_2_4,삼복승식,1-2-5,77.8
20230721_2_4,삼쌍승식,5-2-1,338.5
20230721_2_5,단승식,5,2.4
20230721_2_5,연승식,1,2.4
20230721_2_5,연승식,5,1.3
20230721_2_5,연승식,8,3.4
20230721_2_5,쌍승식,5-8,20.9
20230721_2_5,복연승식,1-5,4.7
20230721_2_5,복연승식,1-8,13.7
20230721_2_5,복연승식,5-8,5.1
20230721_2_5,복승식,5-8,13.1
20230721_2_5,삼복승식,1-5-8,30.7
20230721_2_5,삼쌍승식,5-8-1,122.1
20230721_2_6,단승식,8,1.5
20230721_2_6,연승식,2,8.7
20230721_2_6,연승식,5,2.5
20230721_2_6,연승식,8,1.1
20230721_2_6,쌍승식,8-5,13.2
20230721_2_6,복연승식,2-5,37.1
20230721_2_6,복연승식,2-8,8.4
20230721_2_6,복연승식,5-8,4.7
20230721_2_6,복승식,5-8,10.3
20230721_2_6,삼복승식,2-5-8,73.1
20230721_2_6,삼쌍승식,8-5-2,179.8
20230721_2_7,단승식,1,9.7
20230721_2_7,연승식,1,3.4
20230721_2_7,연승식,3,2.2
20230721_2_7,연승식,7,2
20230721_2_7,쌍승식,1-7,81.9
20230721_2_7,복연승식,1-3,9.7
20230721_2_7,복연승식,1-7,12.3
20230721_2_7,복연승식,3-7,4.5
20230721_2_7,복승식,1-7,36.5
20230721_2_7,삼복승식,1-3-7,35.1
20230721_2_7,삼쌍승식,1-7-3,307.5
20230721_2_8,단승식,6,13.6
20230721_2_8,연승식,3,1.7
20230721_2_8,연승식,4,1.9
20230721_2_8,연승식,6,2.8
20230721_2_8,복연승식,3-4,4
20230721_2_8,복연승식,3-6,12.9
20230721_2_8,복연승식,4-6,7.2
20230721_2_8,복승식,3-6,34.9
20230721_2_8,쌍승식,6-3,72.1
20230721_2_8,삼복승식,3-4-6,44.3
20230721_2_8,삼쌍승식,6-3-4,497.6
20230721_2_9,단승식,9,11.1
20230721_2_9,연승식,4,3.6
20230721_2_9,연승식,9,2.3
20230721_2_9,연승식,10,1.2
20230721_2_9,복연승식,4-9,20.4
20230721_2_9,복연승식,4-10,4.9
20230721_2_9,복연승식,9-10,3
20230721_2_9,복승식,9-10,7
20230721_2_9,쌍승식,9-10,24.9
20230721_2_9,삼복승식,4-9-10,37.8
20230721_2_9,삼쌍승식,9-10-4,405.2
20230729_2_1,단승식,1,3.6
20230729_2_1,연승식,1,1.5
20230729_2_1,연승식,2,3.5
20230729_2_1,연승식,4,4.6
20230729_2_1,복승식,1-2,16.6
20230729_2_1,복연승식,1-2,6.2
20230729_2_1,복연승식,1-4,10.4
20230729_2_1,복연승식,2-4,18.8
20230729_2_1,쌍승식,1-2,24.2
20230729_2_1,삼복승식,1-2-4,64
20230729_2_1,삼쌍승식,1-2-4,224.3
20230729_2_2,단승식,9,4.2
20230729_2_2,연승식,1,2.3
20230729_2_2,연승식,3,2.7
20230729_2_2,연승식,9,1.7
20230729_2_2,복승식,1-9,14.3
20230729_2_2,복연승식,1-3,12.3
20230729_2_2,복연승식,1-9,6.5
20230729_2_2,복연승식,3-9,6.9
20230729_2_2,쌍승식,9-1,23
20230729_2_2,삼복승식,1-3-9,38
20230729_2_2,삼쌍승식,9-1-3,167.4
20230729_2_3,연승식,1,2.9
20230729_2_3,연승식,2,1.7
20230729_2_3,연승식,7,1.3
20230729_2_3,단승식,2,5.8
20230729_2_3,복승식,1-2,25.6
20230729_2_3,복연승식,1-2,7.3
20230729_2_3,복연승식,1-7,4.4
20230729_2_3,복연승식,2-7,3.1
20230729_2_3,쌍승식,2-1,44.4
20230729_2_3,삼복승식,1-2-7,16.7
20230729_2_3,삼쌍승식,2-1-7,170.8
20230729_2_4,연승식,4,1.3
20230729_2_4,연승식,7,2
20230729_2_4,연승식,10,3.3
20230729_2_4,단승식,7,4.3
20230729_2_4,복승식,4-7,7.6
20230729_2_4,복연승식,4-7,3.5
20230729_2_4,복연승식,4-10,7.4
20230729_2_4,복연승식,7-10,8.2
20230729_2_4,쌍승식,7-4,16.8
20230729_2_4,삼복승식,4-7-10,23.8
20230729_2_4,삼쌍승식,7-4-10,148.4
20230729_2_5,단승식,3,6.7
20230729_2_5,연승식,3,2.7
20230729_2_5,연승식,6,1.8
20230729_2_5,연승식,7,2.6
20230729_2_5,복승식,3-7,59
20230729_2_5,복연승식,3-6,7.2
20230729_2_5,복연승식,3-7,15.1
20230729_2_5,복연승식,6-7,10.7
20230729_2_5,쌍승식,3-7,125.9
20230729_2_5,삼복승식,3-6-7,114.7
20230729_2_5,삼쌍승식,3-7-6,955.2
20230729_2_6,단승식,4,4.5
20230729_2_6,연승식,1,2.3
20230729_2_6,연승식,4,1.8
20230729_2_6,연승식,5,2.3
20230729_2_6,복승식,1-4,14.3
20230729_2_6,복연승식,1-4,4.7
20230729_2_6,복연승식,1-5,6.9
20230729_2_6,복연승식,4-5,4.5
20230729_2_6,쌍승식,4-1,24
20230729_2_6,삼복승식,1-4-5,25.1
20230729_2_6,삼쌍승식,4-1-5,121.3
20230729_2_7,단승식,2,9.7
20230729_2_7,연승식,2,2.3
20230729_2_7,연승식,9,1.6
20230729_2_7,연승식,10,3.2
20230729_2_7,복승식,2-9,12.6
20230729_2_7,복연승식,2-9,4.9
20230729_2_7,복연승식,2-10,14.5
20230729_2_7,복연승식,9-10,9.7
20230729_2_7,쌍승식,2-9,31.8
20230729_2_7,삼복승식,2-9-10,51.6
20230729_2_7,삼쌍승식,2-9-10,316
20230729_3_1,단승식,2,1.8
20230729_3_1,연승식,1,9.2
20230729_3_1,연승식,2,1
20230729_3_1,연승식,5,6.3
20230729_3_1,복연승식,1-2,11.6
20230729_3_1,복연승식,1-5,51.1
20230729_3_1,복연승식,2-5,7.9
20230729_3_1,복승식,2-5,25.5
20230729_3_1,쌍승식,2-5,29.7
20230729_3_1,삼복승식,1-2-5,161
20230729_3_1,삼쌍승식,2-5-1,449.8
20230729_3_2,단승식,3,2
20230729_3_2,연승식,1,3.7
20230729_3_2,연승식,3,1.2
20230729_3_2,연승식,11,1.6
20230729_3_2,복승식,1-3,16.8
20230729_3_2,복연승식,1-3,6.1
20230729_3_2,복연승식,1-11,6.5
20230729_3_2,복연승식,3-11,2
20230729_3_2,쌍승식,3-1,25.5
20230729_3_2,삼복승식,1-3-11,17.4
20230729_3_2,삼쌍승식,3-1-11,92
20230729_3_3,단승식,9,1.5
20230729_3_3,연승식,2,1.6
20230729_3_3,연승식,5,1.9
20230729_3_3,연승식,9,1.1
20230729_3_3,복연승식,2-5,4.3
20230729_3_3,복연승식,2-9,2.2
20230729_3_3,복연승식,5-9,2.1
20230729_3_3,복승식,5-9,4.6
20230729_3_3,쌍승식,9-5,6.5
20230729_3_3,삼복승식,2-5-9,7.5
20230729_3_3,삼쌍승식,9-5-2,23.6
20230729_3_4,연승식,5,7.1
20230729_3_4,연승식,6,2.1
20230729_3_4,연승식,10,2.8
20230729_3_4,단승식,5,33.7
20230729_3_4,복연승식,5-6,23.2
20230729_3_4,복승식,5-10,182.1
20230729_3_4,복연승식,5-10,40
20230729_3_4,복연승식,6-10,9.4
20230729_3_4,쌍승식,5-10,396.8
20230729_3_4,삼복승식,5-6-10,353.1
20230729_3_4,삼쌍승식,5-10-6,2967.9
20230729_3_5,연승식,3,1.8
20230729_3_5,연승식,10,3.4
20230729_3_5,연승식,11,6
20230729_3_5,단승식,3,4.4
20230729_3_5,복승식,3-10,26.9
20230729_3_5,복연승식,3-10,17
20230729_3_5,복연승식,3-11,20.1
20230729_3_5,복연승식,10-11,28.8
20230729_3_5,쌍승식,3-10,54.5
20230729_3_5,삼복승식,3-10-11,245.2
20230729_3_5,삼쌍승식,3-10-11,1054.4
20230729_3_6,단승식,9,4
20230729_3_6,연승식,2,2
20230729_3_6,연승식,9,1.4
20230729_3_6,연승식,11,4.5
20230729_3_6,복연승식,2-9,4
20230729_3_6,복연승식,2-11,16.7
20230729_3_6,복연승식,9-11,7.9
20230729_3_6,복승식,9-11,32.2
20230729_3_6,쌍승식,9-11,45
20230729_3_6,삼복승식,2-9-11,56.7
20230729_3_6,삼쌍승식,9-11-2,306
20230729_3_7,연승식,5,2.3
20230729_3_7,연승식,6,7.4
20230729_3_7,연승식,9,1.7
20230729_3_7,단승식,9,5.6
20230729_3_7,쌍승식,9-5,31.5
20230729_3_7,복승식,5-9,19.5
20230729_3_7,복연승식,5-6,25.2
20230729_3_7,복연승식,5-9,7.4
20230729_3_7,복연승식,6-9,12.6
20230729_3_7,삼복승식,5-6-9,153.7
20230729_3_7,삼쌍승식,9-5-6,543.6
20230729_3_8,연승식,5,2.1
20230729_3_8,연승식,7,1.1
20230729_3_8,연승식,10,2
20230729_3_8,단승식,7,1.6
20230729_3_8,쌍승식,7-5,7.7
20230729_3_8,복연승식,5-7,2.4
20230729_3_8,복연승식,5-10,6.1
20230729_3_8,복연승식,7-10,2.4
20230729_3_8,복승식,5-7,5.9
20230729_3_8,삼복승식,5-7-10,8.3
20230729_3_8,삼쌍승식,7-5-10,25.3
20230818_3_1,단승식,4,2.6
20230818_3_1,연승식,1,1.2
20230818_3_1,연승식,4,1.3
20230818_3_1,연승식,10,1.5
20230818_3_1,쌍승식,4-1,6.5
20230818_3_1,복승식,1-4,3.6
20230818_3_1,복연승식,4-10,1.7
20230818_3_1,복연승식,1-4,1.7
20230818_3_1,복연승식,1-10,2.3
20230818_3_1,삼복승식,1-4-10,3.9
20230818_3_1,삼쌍승식,4-1-10,18.5
20230818_3_2,단승식,7,2.1
20230818_3_2,연승식,1,1.4
20230818_3_2,연승식,3,1.5
20230818_3_2,연승식,7,1.2
20230818_3_2,쌍승식,7-1,8.1
20230818_3_2,복승식,1-7,5
20230818_3_2,복연승식,1-3,2.7
20230818_3_2,복연승식,1-7,2.2
20230818_3_2,복연승식,3-7,2.4
20230818_3_2,삼복승식,1-3-7,5.8
20230818_3_2,삼쌍승식,7-1-3,23
20230818_3_3,단승식,5,4.2
20230818_3_3,연승식,4,1.1
20230818_3_3,연승식,5,1.9
20230818_3_3,연승식,6,2.9
20230818_3_3,쌍승식,5-4,8.7
20230818_3_3,복승식,4-5,4
20230818_3_3,복연승식,4-5,2
20230818_3_3,복연승식,4-6,4.9
20230818_3_3,복연승식,5-6,7.4
20230818_3_3,삼복승식,4-5-6,11
20230818_3_3,삼쌍승식,5-4-6,54.5
20230818_3_4,단승식,1,2.4
20230818_3_4,연승식,1,1.5
20230818_3_4,연승식,7,1.8
20230818_3_4,연승식,11,8.5
20230818_3_4,쌍승식,1-11,81.8
20230818_3_4,복승식,1-11,58.8
20230818_3_4,복연승식,1-7,3
20230818_3_4,복연승식,1-11,21.9
20230818_3_4,복연승식,7-11,28
20230818_3_4,삼복승식,1-7-11,92.5
20230818_3_4,삼쌍승식,1-11-7,603.9
20230818_3_5,단승식,10,3
20230818_3_5,연승식,7,1.7
20230818_3_5,연승식,9,5.9
20230818_3_5,연승식,10,1.4
20230818_3_5,쌍승식,10-7,10.8
20230818_3_5,복승식,7-10,6
20230818_3_5,복연승식,7-9,14
20230818_3_5,복연승식,7-10,2.7
20230818_3_5,복연승식,9-10,12.7
20230818_3_5,삼복승식,7-9-10,44.1
20230818_3_5,삼쌍승식,10-7-9,171
20230818_3_6,단승식,8,5.8
20230818_3_6,연승식,1,1.5
20230818_3_6,연승식,4,3.7
20230818_3_6,연승식,8,1.8
20230818_3_6,쌍승식,8-4,69
20230818_3_6,복승식,4-8,37.8
20230818_3_6,복연승식,1-4,6.2
20230818_3_6,복연승식,1-8,3.8
20230818_3_6,복연승식,4-8,10.3
20230818_3_6,삼복승식,1-4-8,36
20230818_3_6,삼쌍승식,8-4-1,326.8
20230818_3_7,단승식,4,23.2
20230818_3_7,연승식,1,1.3
20230818_3_7,연승식,2,2.4
20230818_3_7,연승식,4,6.4
20230818_3_7,쌍승식,4-1,92.2
20230818_3_7,복승식,1-4,21.1
20230818_3_7,복연승식,1-2,4.7
20230818_3_7,복연승식,1-4,8
20230818_3_7,복연승식,2-4,26.8
20230818_3_7,삼복승식,1-2-4,45.9
20230818_3_7,삼쌍승식,4-1-2,625.5
20230902_1_1,단승식,9,3.6
20230902_1_1,연승식,2,1.2
20230902_1_1,연승식,5,1.4
20230902_1_1,연승식,9,1.2
20230902_1_1,쌍승식,9-2,7.5
20230902_1_1,복승식,2-9,3.7
20230902_1_1,복연승식,2-5,1.8
20230902_1_1,복연승식,2-9,1.6
20230902_1_1,복연승식,5-9,2.3
20230902_1_1,삼복승식,2-5-9,3.4
20230902_1_1,삼쌍승식,9-2-5,18.6
20230902_1_2,단승식,11,4.8
20230902_1_2,연승식,1,7.6
20230902_1_2,연승식,5,1.1
20230902_1_2,연승식,11,1.6
20230902_1_2,쌍승식,11-5,7.4
20230902_1_2,복승식,5-11,3.5
20230902_1_2,복연승식,1-5,9.8
20230902_1_2,복연승식,1-11,23.9
20230902_1_2,복연승식,5-11,1.8
20230902_1_2,삼복승식,1-5-11,35.3
20230902_1_2,삼쌍승식,11-5-1,184.6
20230902_1_3,단승식,9,2.1
20230902_1_3,연승식,2,1.1
20230902_1_3,연승식,7,3
20230902_1_3,연승식,9,1.1
20230902_1_3,쌍승식,9-2,3.8
20230902_1_3,복승식,2-9,2.1
20230902_1_3,복연승식,2-7,4.5
20230902_1_3,복연승식,2-9,1.3
20230902_1_3,복연승식,7-9,4.2
20230902_1_3,삼복승식,2-7-9,6.1
20230902_1_3,삼쌍승식,9-2-7,17.5
20230902_1_4,단승식,4,4.8
20230902_1_4,연승식,1,1.2
20230902_1_4,연승식,2,2.3
20230902_1_4,연승식,4,1.6
20230902_1_4,쌍승식,4-2,27.9
20230902_1_4,복승식,2-4,15.7
20230902_1_4,복연승식,1-2,3.9
20230902_1_4,복연승식,1-4,2.3
20230902_1_4,복연승식,2-4,5.5
20230902_1_4,삼복승식,1-2-4,11.2
20230902_1_4,삼쌍승식,4-2-1,85.1
20230902_1_5,단승식,5,4.3
20230902_1_5,연승식,5,1.3
20230902_1_5,연승식,6,12.4
20230902_1_5,연승식,7,1.3
20230902_1_5,쌍승식,5-6,265.7
20230902_1_5,복승식,5-6,167.8
20230902_1_5,복연승식,5-6,37.6
20230902_1_5,복연승식,5-7,2
20230902_1_5,복연승식,6-7,22.3
20230902_1_5,삼복승식,5-6-7,90.6
20230902_1_5,삼쌍승식,5-6-7,850
20230902_1_6,단승식,5,1.9
20230902_1_6,연승식,2,1.2
20230902_1_6,연승식,3,3
20230902_1_6,연승식,5,1.1
20230902_1_6,쌍승식,5-3,13.9
20230902_1_6,복승식,3-5,10.7
20230902_1_6,복연승식,2-3,5.3
20230902_1_6,복연승식,2-5,1.4
20230902_1_6,복연승식,3-5,4.3
20230902_1_6,삼복승식,2-3-5,8.1
20230902_1_6,삼쌍승식,5-3-2,45.1
20230902_1_7,단승식,10,6.1
20230902_1_7,연승식,2,1.5
20230902_1_7,연승식,6,1.7
20230902_1_7,연승식,10,1.7
20230902_1_7,쌍승식,10-6,27.2
20230902_1_7,복승식,6-10,11.1
20230902_1_7,복연승식,2-6,2.9
20230902_1_7,복연승식,2-10,3.3
20230902_1_7,복연승식,6-10,4.1
20230902_1_7,삼복승식,2-6-10,9.1
20230902_1_7,삼쌍승식,10-6-2,61.2
20230902_1_8,단승식,1,7.5
20230902_1_8,연승식,1,2.4
20230902_1_8,연승식,5,1.2
20230902_1_8,연승식,7,1.8
20230902_1_8,쌍승식,1-7,40.8
20230902_1_8,복승식,1-7,17.7
20230902_1_8,복연승식,1-5,2.8
20230902_1_8,복연승식,1-7,5.8
20230902_1_8,복연승식,5-7,2.4
20230902_1_8,삼복승식,1-5-7,9.9
20230902_1_8,삼쌍승식,1-7-5,137.9
20230902_1_9,단승식,4,1.6
20230902_1_9,연승식,3,3.7
20230902_1_9,연승식,4,1.1
20230902_1_9,연승식,9,1.7
20230902_1_9,쌍승식,4-3,18.4
20230902_1_9,복승식,3-4,14
20230902_1_9,복연승식,3-4,4.9
20230902_1_9,복연승식,3-9,9.5
20230902_1_9,복연승식,4-9,2
20230902_1_9,삼복승식,3-4-9,17.3
20230902_1_9,삼쌍승식,4-3-9,64
20230902_1_10,단승식,10,19.6
20230902_1_10,연승식,4,3.5
20230902_1_10,연승식,9,2.6
20230902_1_10,연승식,10,5
20230902_1_10,쌍승식,10-4,298.2
20230902_1_10,복승식,4-10,145.7
20230902_1_10,복연승식,4-9,13.5
20230902_1_10,복연승식,4-10,35
20230902_1_10,복연승식,9-10,25.1
20230902_1_10,삼복승식,4-9-10,340
20230902_1_10,삼쌍승식,10-4-9,2191
20230909_2_1,연승식,2,1.6
20230909_2_1,연승식,3,2.6
20230909_2_1,연승식,7,2.2
20230909_2_1,단승식,2,3.3
20230909_2_1,쌍승식,2-3,17
20230909_2_1,복연승식,2-3,5
20230909_2_1,복연승식,2-7,4.8
20230909_2_1,복연승식,3-7,6.6
20230909_2_1,복승식,2-3,12.7
20230909_2_1,삼복승식,2-3-7,24.8
20230909_2_1,삼쌍승식,2-3-7,91.6
20230909_2_2,연승식,3,3.1
20230909_2_2,연승식,4,1.6
20230909_2_2,연승식,6,2.1
20230909_2_2,단승식,4,4.1
20230909_2_2,쌍승식,4-3,26.4
20230909_2_2,복연승식,3-4,4.9
20230909_2_2,복연승식,3-6,8.6
20230909_2_2,복연승식,4-6,5.9
20230909_2_2,복승식,3-4,14.9
20230909_2_2,삼복승식,3-4-6,32
20230909_2_2,삼쌍승식,4-3-6,165.1
20230909_2_3,연승식,1,2.2
20230909_2_3,연승식,5,1.6
20230909_2_3,연승식,6,1.5
20230909_2_3,단승식,5,4.5
20230909_2_3,쌍승식,5-6,21.5
20230909_2_3,복연승식,1-5,7
20230909_2_3,복연승식,1-6,5.2
20230909_2_3,복연승식,5-6,3.5
20230909_2_3,복승식,5-6,9.8
20230909_2_3,삼복승식,1-5-6,21.4
20230909_2_3,삼쌍승식,5-6-1,120
20230909_2_4,연승식,4,2
20230909_2_4,연승식,5,1.8
20230909_2_4,연승식,10,1.3
20230909_2_4,단승식,10,2.4
20230909_2_4,쌍승식,10-5,10.9
20230909_2_4,복연승식,4-5,5.7
